OrderDate,ParentProductIdNew,ParentProductNew,ProductCategoryNew,ArtistNameNew,total_qty_sales,Selling Price,productListViews,productListClicks
12-11-2019,108,Product 108,Category 8,TSSOS,3,432,3125,31
12-11-2019,33,Product 33,Category 3,TSSCC,8,549,26748,192
12-11-2019,74,Product 74,Category 6,TSSHT,4,824,14586,209
12-11-2019,71,Product 71,Category 6,TSSCC,8,837,,
12-11-2019,42,Product 42,Category 3,TSSMK,5,559,,
12-11-2019,65,Product 65,Category 5,TSSML,53,1626,,
12-11-2019,93,Product 93,Category 8,TSSDD,44,504,,
12-11-2019,91,Product 91,Category 8,TSSDD,1,399,933,17
12-11-2019,100,Product 100,Category 8,TSSHT,22,681,31088,870
12-11-2019,101,Product 101,Category 8,TSSML,6,432,,
12-11-2019,89,Product 89,Category 8,TSSCC,9,455,5170,66
12-11-2019,88,Product 88,Category 8,TSSCC,80,582,27554,1350
12-11-2019,45,Product 45,Category 3,TSSOS,1,599,,
12-11-2019,103,Product 103,Category 8,TSSML,50,505,,
12-11-2019,35,Product 35,Category 3,TSSCC,79,758,26705,1001
12-11-2019,46,Product 46,Category 3,TSSOS,1,449,18455,302
12-11-2019,40,Product 40,Category 3,TSSML,68,664,51691,1770
12-11-2019,81,Product 81,Category 6,TSSOS,16,886,,
12-11-2019,56,Product 56,Category 4,TSSML,36,1193,,
12-11-2019,58,Product 58,Category 4,TSSML,42,1555,45944,2383
12-11-2019,86,Product 86,Category 7,TSSML,9,966,,
12-11-2019,83,Product 83,Category 7,TSSCC,13,968,,
12-11-2019,61,Product 61,Category 4,TSSOS,67,1068,,
13-11-2019,98,Product 98,Category 8,TSSHT,12,474,,
13-11-2019,1,Product 1,Category 1,TSSCC,5,359,,
13-11-2019,97,Product 97,Category 8,TSSF,8,474,,
13-11-2019,8,Product 8,Category 1,TSSML,4,374,2607,30
13-11-2019,16,Product 16,Category 1,TSSOS,1,349,,
13-11-2019,15,Product 15,Category 1,TSSOS,6,382,1783,32
13-11-2019,2,Product 2,Category 1,TSSCC,7,378,1691,33
13-11-2019,5,Product 5,Category 1,TSSF,5,389,,
13-11-2019,6,Product 6,Category 1,TSSML,3,366,,
13-11-2019,7,Product 7,Category 1,TSSML,7,378,2504,43
13-11-2019,107,Product 107,Category 8,TSSOS,4,474,,
13-11-2019,105,Product 105,Category 8,TSSOS,12,474,3839,50
13-11-2019,14,Product 14,Category 1,TSSOS,1,349,,
13-11-2019,13,Product 13,Category 1,TSSOS,1,399,,
13-11-2019,3,Product 3,Category 1,TSSCC,1,399,,
13-11-2019,110,Product 110,Category 8,TSSOS,15,226,,
13-11-2019,94,Product 94,Category 8,TSSF,8,449,7409,165
13-11-2019,102,Product 102,Category 8,TSSML,3,499,5181,53
13-11-2019,111,Product 111,Category 8,TSSOS,3,432,4995,11
13-11-2019,113,Product 113,Category 8,TSSOS,2,449,,
13-11-2019,95,Product 95,Category 8,TSSF,14,470,,
13-11-2019,112,Product 112,Category 8,TSSOS,30,258,,
13-11-2019,90,Product 90,Category 8,TSSCC,2,449,4591,47
13-11-2019,106,Product 106,Category 8,TSSOS,10,1158,,
13-11-2019,96,Product 96,Category 8,TSSF,10,510,7464,108
13-11-2019,99,Product 99,Category 8,TSSHT,6,449,,
13-11-2019,109,Product 109,Category 8,TSSOS,4,424,7748,164
13-11-2019,44,Product 44,Category 3,TSSOS,28,513,38899,684
13-11-2019,34,Product 34,Category 3,TSSCC,29,682,,
13-11-2019,39,Product 39,Category 3,TSSML,10,559,,
13-11-2019,37,Product 37,Category 3,TSSML,5,559,,
13-11-2019,108,Product 108,Category 8,TSSOS,11,444,3142,34
13-11-2019,33,Product 33,Category 3,TSSCC,12,984,23196,160
13-11-2019,74,Product 74,Category 6,TSSHT,8,837,,
13-11-2019,71,Product 71,Category 6,TSSCC,10,1256,,
13-11-2019,42,Product 42,Category 3,TSSMK,8,524,,
13-11-2019,65,Product 65,Category 5,TSSML,68,1642,35599,4004
13-11-2019,93,Product 93,Category 8,TSSDD,51,520,33310,817
13-11-2019,100,Product 100,Category 8,TSSHT,31,696,,
13-11-2019,101,Product 101,Category 8,TSSML,9,443,,
13-11-2019,89,Product 89,Category 8,TSSCC,11,454,,
13-11-2019,88,Product 88,Category 8,TSSCC,67,591,26843,1216
13-11-2019,45,Product 45,Category 3,TSSOS,2,524,,
13-11-2019,103,Product 103,Category 8,TSSML,42,521,,
13-11-2019,35,Product 35,Category 3,TSSCC,102,777,,
13-11-2019,40,Product 40,Category 3,TSSML,77,716,48596,1535
13-11-2019,81,Product 81,Category 6,TSSOS,20,993,,
13-11-2019,56,Product 56,Category 4,TSSML,37,1207,37025,1739
13-11-2019,58,Product 58,Category 4,TSSML,46,1464,,
13-11-2019,86,Product 86,Category 7,TSSML,10,949,,
13-11-2019,83,Product 83,Category 7,TSSCC,12,966,26540,382
13-11-2019,61,Product 61,Category 4,TSSOS,50,1031,,
14-11-2019,98,Product 98,Category 8,TSSHT,9,488,3474,46
14-11-2019,1,Product 1,Category 1,TSSCC,10,369,,
14-11-2019,97,Product 97,Category 8,TSSF,16,506,5769,88
14-11-2019,8,Product 8,Category 1,TSSML,4,399,,
14-11-2019,16,Product 16,Category 1,TSSOS,1,399,,
14-11-2019,15,Product 15,Category 1,TSSOS,3,349,,
14-11-2019,2,Product 2,Category 1,TSSCC,8,387,,
14-11-2019,5,Product 5,Category 1,TSSF,5,499,,
14-11-2019,6,Product 6,Category 1,TSSML,2,349,3555,58
14-11-2019,7,Product 7,Category 1,TSSML,7,370,2717,46
14-11-2019,107,Product 107,Category 8,TSSOS,5,459,2054,22
14-11-2019,105,Product 105,Category 8,TSSOS,11,490,,
14-11-2019,13,Product 13,Category 1,TSSOS,1,399,,
14-11-2019,110,Product 110,Category 8,TSSOS,14,213,,
14-11-2019,94,Product 94,Category 8,TSSF,19,478,,
14-11-2019,102,Product 102,Category 8,TSSML,3,499,5866,52
14-11-2019,111,Product 111,Category 8,TSSOS,2,449,2449,8
14-11-2019,95,Product 95,Category 8,TSSF,17,458,,
14-11-2019,112,Product 112,Category 8,TSSOS,25,219,,
14-11-2019,4,Product 4,Category 1,TSSDP,3,382,,
14-11-2019,90,Product 90,Category 8,TSSCC,4,474,4145,45
14-11-2019,106,Product 106,Category 8,TSSOS,5,579,,
14-11-2019,96,Product 96,Category 8,TSSF,20,454,,
14-11-2019,99,Product 99,Category 8,TSSHT,8,556,,
14-11-2019,109,Product 109,Category 8,TSSOS,4,499,,
14-11-2019,44,Product 44,Category 3,TSSOS,23,577,,
14-11-2019,34,Product 34,Category 3,TSSCC,25,559,,
14-11-2019,39,Product 39,Category 3,TSSML,4,549,,
14-11-2019,37,Product 37,Category 3,TSSML,3,566,,
14-11-2019,108,Product 108,Category 8,TSSOS,6,432,2890,31
14-11-2019,33,Product 33,Category 3,TSSCC,9,532,24936,164
14-11-2019,74,Product 74,Category 6,TSSHT,7,828,,
14-11-2019,71,Product 71,Category 6,TSSCC,12,832,12629,239
14-11-2019,42,Product 42,Category 3,TSSMK,5,579,,
14-11-2019,65,Product 65,Category 5,TSSML,57,1664,38513,4602
14-11-2019,93,Product 93,Category 8,TSSDD,70,516,,
14-11-2019,91,Product 91,Category 8,TSSDD,1,499,1023,24
14-11-2019,100,Product 100,Category 8,TSSHT,30,672,,
14-11-2019,101,Product 101,Category 8,TSSML,4,449,,
14-11-2019,89,Product 89,Category 8,TSSCC,5,419,,
14-11-2019,88,Product 88,Category 8,TSSCC,58,568,24325,1058
14-11-2019,103,Product 103,Category 8,TSSML,32,468,34464,923
14-11-2019,35,Product 35,Category 3,TSSCC,92,777,,
14-11-2019,40,Product 40,Category 3,TSSML,72,674,51291,1697
14-11-2019,81,Product 81,Category 6,TSSOS,7,813,12999,322
14-11-2019,56,Product 56,Category 4,TSSML,41,1211,,
14-11-2019,58,Product 58,Category 4,TSSML,67,1436,,
14-11-2019,86,Product 86,Category 7,TSSML,12,957,,
14-11-2019,83,Product 83,Category 7,TSSCC,5,959,,
14-11-2019,61,Product 61,Category 4,TSSOS,38,1073,,
15-11-2019,98,Product 98,Category 8,TSSHT,4,424,3233,54
15-11-2019,1,Product 1,Category 1,TSSCC,3,432,,
15-11-2019,97,Product 97,Category 8,TSSF,3,466,,
15-11-2019,8,Product 8,Category 1,TSSML,3,432,,
15-11-2019,16,Product 16,Category 1,TSSOS,1,499,,
15-11-2019,15,Product 15,Category 1,TSSOS,3,449,1391,23
15-11-2019,2,Product 2,Category 1,TSSCC,7,399,1477,24
15-11-2019,5,Product 5,Category 1,TSSF,1,399,2575,29
15-11-2019,7,Product 7,Category 1,TSSML,3,432,,
15-11-2019,107,Product 107,Category 8,TSSOS,7,532,,
15-11-2019,105,Product 105,Category 8,TSSOS,8,437,,
15-11-2019,14,Product 14,Category 1,TSSOS,1,349,1310,14
15-11-2019,13,Product 13,Category 1,TSSOS,1,449,,
15-11-2019,3,Product 3,Category 1,TSSCC,1,399,1916,18
15-11-2019,110,Product 110,Category 8,TSSOS,13,245,2617,46
15-11-2019,94,Product 94,Category 8,TSSF,10,459,,
15-11-2019,102,Product 102,Category 8,TSSML,7,556,,
15-11-2019,111,Product 111,Category 8,TSSOS,3,432,,
15-11-2019,113,Product 113,Category 8,TSSOS,2,499,,
15-11-2019,95,Product 95,Category 8,TSSF,9,443,,
15-11-2019,112,Product 112,Category 8,TSSOS,21,270,4879,85
15-11-2019,106,Product 106,Category 8,TSSOS,4,524,,
15-11-2019,96,Product 96,Category 8,TSSF,6,466,5532,92
15-11-2019,99,Product 99,Category 8,TSSHT,9,466,4742,70
15-11-2019,109,Product 109,Category 8,TSSOS,7,442,,
15-11-2019,44,Product 44,Category 3,TSSOS,21,513,,
15-11-2019,34,Product 34,Category 3,TSSCC,19,593,42860,912
15-11-2019,39,Product 39,Category 3,TSSML,7,570,28597,441
15-11-2019,37,Product 37,Category 3,TSSML,1,599,,
15-11-2019,108,Product 108,Category 8,TSSOS,4,424,,
15-11-2019,33,Product 33,Category 3,TSSCC,13,545,29377,203
15-11-2019,74,Product 74,Category 6,TSSHT,6,849,15602,230
15-11-2019,71,Product 71,Category 6,TSSCC,5,859,16219,303
15-11-2019,42,Product 42,Category 3,TSSMK,5,579,,
15-11-2019,65,Product 65,Category 5,TSSML,45,1658,51413,5711
15-11-2019,93,Product 93,Category 8,TSSDD,47,522,22394,876
15-11-2019,100,Product 100,Category 8,TSSHT,34,715,22418,610
15-11-2019,101,Product 101,Category 8,TSSML,8,449,3276,36
15-11-2019,89,Product 89,Category 8,TSSCC,6,432,4176,72
15-11-2019,88,Product 88,Category 8,TSSCC,73,577,18724,1080
15-11-2019,45,Product 45,Category 3,TSSOS,1,449,23285,302
15-11-2019,103,Product 103,Category 8,TSSML,35,496,24393,716
15-11-2019,35,Product 35,Category 3,TSSCC,96,745,42610,2033
15-11-2019,46,Product 46,Category 3,TSSOS,1,449,,
15-11-2019,40,Product 40,Category 3,TSSML,68,702,52203,1841
15-11-2019,81,Product 81,Category 6,TSSOS,11,835,,
15-11-2019,56,Product 56,Category 4,TSSML,29,1196,,
15-11-2019,58,Product 58,Category 4,TSSML,68,1434,52250,3619
15-11-2019,86,Product 86,Category 7,TSSML,16,962,,
15-11-2019,83,Product 83,Category 7,TSSCC,7,956,36174,526
15-11-2019,61,Product 61,Category 4,TSSOS,39,1078,49129,2930
16-11-2019,114,Product 114,Category 8,TSSA,1,499,,
16-11-2019,98,Product 98,Category 8,TSSHT,7,456,,
16-11-2019,1,Product 1,Category 1,TSSCC,6,466,1781,32
16-11-2019,97,Product 97,Category 8,TSSF,9,466,5804,87
16-11-2019,8,Product 8,Category 1,TSSML,2,474,2165,21
16-11-2019,16,Product 16,Category 1,TSSOS,1,499,744,22
16-11-2019,15,Product 15,Category 1,TSSOS,5,489,,
16-11-2019,2,Product 2,Category 1,TSSCC,5,499,1157,22
16-11-2019,5,Product 5,Category 1,TSSF,4,499,,
16-11-2019,6,Product 6,Category 1,TSSML,3,499,,
16-11-2019,7,Product 7,Category 1,TSSML,4,487,,
16-11-2019,107,Product 107,Category 8,TSSOS,9,455,2234,24
16-11-2019,105,Product 105,Category 8,TSSOS,11,454,3753,40
16-11-2019,13,Product 13,Category 1,TSSOS,1,499,,
16-11-2019,3,Product 3,Category 1,TSSCC,2,499,1616,19
16-11-2019,110,Product 110,Category 8,TSSOS,19,220,3151,48
16-11-2019,94,Product 94,Category 8,TSSF,15,492,,
16-11-2019,102,Product 102,Category 8,TSSML,5,539,,
16-11-2019,111,Product 111,Category 8,TSSOS,4,412,,
16-11-2019,113,Product 113,Category 8,TSSOS,1,499,716,1
16-11-2019,95,Product 95,Category 8,TSSF,13,524,5026,140
16-11-2019,112,Product 112,Category 8,TSSOS,27,303,6021,102
16-11-2019,4,Product 4,Category 1,TSSDP,2,474,1372,13
16-11-2019,90,Product 90,Category 8,TSSCC,4,449,,
16-11-2019,106,Product 106,Category 8,TSSOS,6,532,,
16-11-2019,96,Product 96,Category 8,TSSF,10,469,6870,106
16-11-2019,99,Product 99,Category 8,TSSHT,6,432,,
16-11-2019,109,Product 109,Category 8,TSSOS,15,485,,
16-11-2019,44,Product 44,Category 3,TSSOS,28,545,40355,652
16-11-2019,34,Product 34,Category 3,TSSCC,32,602,44905,1032
16-11-2019,39,Product 39,Category 3,TSSML,10,579,29979,458
16-11-2019,37,Product 37,Category 3,TSSML,2,599,21813,299
16-11-2019,108,Product 108,Category 8,TSSOS,8,487,,
16-11-2019,33,Product 33,Category 3,TSSCC,9,532,29447,214
16-11-2019,74,Product 74,Category 6,TSSHT,4,824,15926,252
16-11-2019,71,Product 71,Category 6,TSSCC,16,824,,
16-11-2019,42,Product 42,Category 3,TSSMK,8,524,,
16-11-2019,65,Product 65,Category 5,TSSML,75,1684,,
16-11-2019,93,Product 93,Category 8,TSSDD,48,524,32112,964
16-11-2019,100,Product 100,Category 8,TSSHT,43,676,,
16-11-2019,101,Product 101,Category 8,TSSML,5,574,3784,47
16-11-2019,89,Product 89,Category 8,TSSCC,8,449,,
16-11-2019,88,Product 88,Category 8,TSSCC,80,576,24884,1506
16-11-2019,103,Product 103,Category 8,TSSML,33,496,,
16-11-2019,35,Product 35,Category 3,TSSCC,92,753,,
16-11-2019,40,Product 40,Category 3,TSSML,74,670,,
16-11-2019,81,Product 81,Category 6,TSSOS,7,828,,
16-11-2019,56,Product 56,Category 4,TSSML,25,1195,51313,3174
16-11-2019,58,Product 58,Category 4,TSSML,93,1452,52348,3873
16-11-2019,86,Product 86,Category 7,TSSML,11,1049,,
16-11-2019,83,Product 83,Category 7,TSSCC,15,952,,
16-11-2019,61,Product 61,Category 4,TSSOS,43,1069,,
17-11-2019,98,Product 98,Category 8,TSSHT,4,449,,
17-11-2019,1,Product 1,Category 1,TSSCC,4,462,2107,44
17-11-2019,97,Product 97,Category 8,TSSF,13,453,,
17-11-2019,8,Product 8,Category 1,TSSML,2,499,,
17-11-2019,16,Product 16,Category 1,TSSOS,2,474,841,29
17-11-2019,2,Product 2,Category 1,TSSCC,8,474,1342,29
17-11-2019,5,Product 5,Category 1,TSSF,5,489,,
17-11-2019,6,Product 6,Category 1,TSSML,1,499,,
17-11-2019,7,Product 7,Category 1,TSSML,6,466,2627,39
17-11-2019,107,Product 107,Category 8,TSSOS,8,474,,
17-11-2019,105,Product 105,Category 8,TSSOS,23,523,4271,81
17-11-2019,3,Product 3,Category 1,TSSCC,2,474,,
17-11-2019,110,Product 110,Category 8,TSSOS,18,221,,
17-11-2019,94,Product 94,Category 8,TSSF,12,457,7343,154
17-11-2019,102,Product 102,Category 8,TSSML,12,512,5979,61
17-11-2019,111,Product 111,Category 8,TSSOS,9,427,,
17-11-2019,113,Product 113,Category 8,TSSOS,2,499,,
17-11-2019,95,Product 95,Category 8,TSSF,16,443,5606,155
17-11-2019,112,Product 112,Category 8,TSSOS,36,278,,
17-11-2019,4,Product 4,Category 1,TSSDP,3,499,1600,20
17-11-2019,90,Product 90,Category 8,TSSCC,3,432,4099,52
17-11-2019,106,Product 106,Category 8,TSSOS,6,532,,
17-11-2019,96,Product 96,Category 8,TSSF,15,446,,
17-11-2019,99,Product 99,Category 8,TSSHT,9,466,6107,86
17-11-2019,109,Product 109,Category 8,TSSOS,13,453,4360,109
17-11-2019,44,Product 44,Category 3,TSSOS,36,520,39462,659
17-11-2019,34,Product 34,Category 3,TSSCC,30,556,44523,1054
17-11-2019,39,Product 39,Category 3,TSSML,7,556,,
17-11-2019,108,Product 108,Category 8,TSSOS,7,442,,
17-11-2019,33,Product 33,Category 3,TSSCC,10,569,28406,248
17-11-2019,74,Product 74,Category 6,TSSHT,9,877,,
17-11-2019,71,Product 71,Category 6,TSSCC,9,832,15675,304
17-11-2019,42,Product 42,Category 3,TSSMK,11,572,26785,185
17-11-2019,65,Product 65,Category 5,TSSML,75,1639,,
17-11-2019,93,Product 93,Category 8,TSSDD,37,538,38276,1404
17-11-2019,100,Product 100,Category 8,TSSHT,44,725,,
17-11-2019,101,Product 101,Category 8,TSSML,4,424,4793,74
17-11-2019,89,Product 89,Category 8,TSSCC,6,466,4614,78
17-11-2019,88,Product 88,Category 8,TSSCC,115,578,,
17-11-2019,103,Product 103,Category 8,TSSML,43,516,,
17-11-2019,35,Product 35,Category 3,TSSCC,21,751,,
17-11-2019,40,Product 40,Category 3,TSSML,78,671,,
17-11-2019,81,Product 81,Category 6,TSSOS,10,921,,
17-11-2019,56,Product 56,Category 4,TSSML,6,1232,,
17-11-2019,58,Product 58,Category 4,TSSML,57,1443,,
17-11-2019,86,Product 86,Category 7,TSSML,17,946,,
17-11-2019,83,Product 83,Category 7,TSSCC,22,949,35174,635
17-11-2019,61,Product 61,Category 4,TSSOS,43,1069,,
18-11-2019,114,Product 114,Category 8,TSSA,1,499,,
18-11-2019,98,Product 98,Category 8,TSSHT,9,477,3360,53
18-11-2019,1,Product 1,Category 1,TSSCC,7,492,,
18-11-2019,97,Product 97,Category 8,TSSF,5,479,5225,68
18-11-2019,8,Product 8,Category 1,TSSML,3,499,,
18-11-2019,15,Product 15,Category 1,TSSOS,4,487,,
18-11-2019,2,Product 2,Category 1,TSSCC,9,482,,
18-11-2019,5,Product 5,Category 1,TSSF,3,482,2806,41
18-11-2019,6,Product 6,Category 1,TSSML,2,449,,
18-11-2019,7,Product 7,Category 1,TSSML,2,474,2076,37
18-11-2019,107,Product 107,Category 8,TSSOS,12,565,,
18-11-2019,105,Product 105,Category 8,TSSOS,10,419,,
18-11-2019,110,Product 110,Category 8,TSSOS,22,263,3117,37
18-11-2019,94,Product 94,Category 8,TSSF,11,472,,
18-11-2019,102,Product 102,Category 8,TSSML,2,599,,
18-11-2019,111,Product 111,Category 8,TSSOS,3,449,2591,10
18-11-2019,95,Product 95,Category 8,TSSF,20,521,4206,112
18-11-2019,112,Product 112,Category 8,TSSOS,15,285,5818,101
18-11-2019,4,Product 4,Category 1,TSSDP,4,449,1327,14
18-11-2019,90,Product 90,Category 8,TSSCC,6,432,,
18-11-2019,106,Product 106,Category 8,TSSOS,4,524,1580,28
18-11-2019,96,Product 96,Category 8,TSSF,17,428,,
18-11-2019,99,Product 99,Category 8,TSSHT,3,499,4863,66
18-11-2019,109,Product 109,Category 8,TSSOS,18,475,,
18-11-2019,44,Product 44,Category 3,TSSOS,24,530,,
18-11-2019,34,Product 34,Category 3,TSSCC,29,592,,
18-11-2019,39,Product 39,Category 3,TSSML,9,566,23185,398
18-11-2019,37,Product 37,Category 3,TSSML,3,566,,
18-11-2019,108,Product 108,Category 8,TSSOS,5,439,,
18-11-2019,33,Product 33,Category 3,TSSCC,7,542,,
18-11-2019,74,Product 74,Category 6,TSSHT,14,835,12985,249
18-11-2019,71,Product 71,Category 6,TSSCC,11,817,12995,265
18-11-2019,42,Product 42,Category 3,TSSMK,4,549,,
18-11-2019,65,Product 65,Category 5,TSSML,53,1626,,
18-11-2019,93,Product 93,Category 8,TSSDD,31,476,,
18-11-2019,91,Product 91,Category 8,TSSDD,1,399,908,25
18-11-2019,100,Product 100,Category 8,TSSHT,35,711,,
18-11-2019,101,Product 101,Category 8,TSSML,5,459,,
18-11-2019,89,Product 89,Category 8,TSSCC,6,449,,
18-11-2019,88,Product 88,Category 8,TSSCC,104,594,,
18-11-2019,103,Product 103,Category 8,TSSML,40,534,29747,802
18-11-2019,35,Product 35,Category 3,TSSCC,9,710,33773,737
18-11-2019,46,Product 46,Category 3,TSSOS,1,599,,
18-11-2019,40,Product 40,Category 3,TSSML,58,663,,
18-11-2019,81,Product 81,Category 6,TSSOS,7,870,,
18-11-2019,56,Product 56,Category 4,TSSML,7,1185,,
18-11-2019,58,Product 58,Category 4,TSSML,69,1450,40607,3137
18-11-2019,86,Product 86,Category 7,TSSML,8,937,31100,570
18-11-2019,83,Product 83,Category 7,TSSCC,14,1037,27505,516
18-11-2019,61,Product 61,Category 4,TSSOS,27,1099,,
19-11-2019,114,Product 114,Category 8,TSSA,2,449,,
19-11-2019,98,Product 98,Category 8,TSSHT,7,470,,
19-11-2019,1,Product 1,Category 1,TSSCC,5,479,,
19-11-2019,97,Product 97,Category 8,TSSF,2,399,,
19-11-2019,15,Product 15,Category 1,TSSOS,2,499,,
19-11-2019,2,Product 2,Category 1,TSSCC,4,474,,
19-11-2019,5,Product 5,Category 1,TSSF,1,449,,
19-11-2019,7,Product 7,Category 1,TSSML,3,482,,
19-11-2019,107,Product 107,Category 8,TSSOS,14,478,,
19-11-2019,105,Product 105,Category 8,TSSOS,7,485,,
19-11-2019,13,Product 13,Category 1,TSSOS,1,449,,
19-11-2019,110,Product 110,Category 8,TSSOS,11,290,,
19-11-2019,94,Product 94,Category 8,TSSF,10,469,,
19-11-2019,102,Product 102,Category 8,TSSML,7,535,,
19-11-2019,111,Product 111,Category 8,TSSOS,1,449,,
19-11-2019,113,Product 113,Category 8,TSSOS,5,479,,
19-11-2019,95,Product 95,Category 8,TSSF,11,463,,
19-11-2019,112,Product 112,Category 8,TSSOS,22,232,,
19-11-2019,90,Product 90,Category 8,TSSCC,10,439,,
19-11-2019,106,Product 106,Category 8,TSSOS,5,499,,
19-11-2019,96,Product 96,Category 8,TSSF,14,557,,
19-11-2019,99,Product 99,Category 8,TSSHT,2,449,,
19-11-2019,109,Product 109,Category 8,TSSOS,21,474,,
19-11-2019,44,Product 44,Category 3,TSSOS,15,519,,
19-11-2019,34,Product 34,Category 3,TSSCC,16,543,,
19-11-2019,39,Product 39,Category 3,TSSML,10,559,,
19-11-2019,108,Product 108,Category 8,TSSOS,12,449,,
19-11-2019,33,Product 33,Category 3,TSSCC,6,549,,
19-11-2019,74,Product 74,Category 6,TSSHT,6,816,,
19-11-2019,71,Product 71,Category 6,TSSCC,10,849,,
19-11-2019,42,Product 42,Category 3,TSSMK,8,549,,
19-11-2019,65,Product 65,Category 5,TSSML,25,1609,,
19-11-2019,93,Product 93,Category 8,TSSDD,31,496,,
19-11-2019,100,Product 100,Category 8,TSSHT,26,672,,
19-11-2019,101,Product 101,Category 8,TSSML,6,466,,
19-11-2019,89,Product 89,Category 8,TSSCC,9,488,,
19-11-2019,88,Product 88,Category 8,TSSCC,71,561,,
19-11-2019,45,Product 45,Category 3,TSSOS,3,499,,
19-11-2019,103,Product 103,Category 8,TSSML,44,476,,
19-11-2019,35,Product 35,Category 3,TSSCC,4,699,,
19-11-2019,40,Product 40,Category 3,TSSML,59,665,,
19-11-2019,81,Product 81,Category 6,TSSOS,5,859,,
19-11-2019,56,Product 56,Category 4,TSSML,50,1195,,
19-11-2019,58,Product 58,Category 4,TSSML,64,1443,,
19-11-2019,55,Product 55,Category 4,TSSML,3,1299,,
19-11-2019,86,Product 86,Category 7,TSSML,13,961,,
19-11-2019,83,Product 83,Category 7,TSSCC,6,949,,
19-11-2019,63,Product 63,Category 5,TSSCC,1,1049,,
19-11-2019,61,Product 61,Category 4,TSSOS,37,1166,,
20-11-2019,114,Product 114,Category 8,TSSA,2,399,,
20-11-2019,98,Product 98,Category 8,TSSHT,3,466,,
20-11-2019,1,Product 1,Category 1,TSSCC,5,479,,
20-11-2019,97,Product 97,Category 8,TSSF,7,485,,
20-11-2019,15,Product 15,Category 1,TSSOS,3,499,,
20-11-2019,2,Product 2,Category 1,TSSCC,3,482,,
20-11-2019,5,Product 5,Category 1,TSSF,3,482,,
20-11-2019,6,Product 6,Category 1,TSSML,1,499,,
20-11-2019,7,Product 7,Category 1,TSSML,1,499,,
20-11-2019,107,Product 107,Category 8,TSSOS,9,455,,
20-11-2019,105,Product 105,Category 8,TSSOS,9,443,,
20-11-2019,13,Product 13,Category 1,TSSOS,1,499,,
20-11-2019,110,Product 110,Category 8,TSSOS,18,221,,
20-11-2019,94,Product 94,Category 8,TSSF,25,570,,
20-11-2019,102,Product 102,Category 8,TSSML,2,599,,
20-11-2019,111,Product 111,Category 8,TSSOS,4,424,,
20-11-2019,113,Product 113,Category 8,TSSOS,2,499,,
20-11-2019,95,Product 95,Category 8,TSSF,12,457,,
20-11-2019,112,Product 112,Category 8,TSSOS,33,299,,
20-11-2019,4,Product 4,Category 1,TSSDP,2,474,,
20-11-2019,90,Product 90,Category 8,TSSCC,10,449,,
20-11-2019,106,Product 106,Category 8,TSSOS,6,532,,
20-11-2019,96,Product 96,Category 8,TSSF,17,820,,
20-11-2019,99,Product 99,Category 8,TSSHT,3,466,,
20-11-2019,109,Product 109,Category 8,TSSOS,20,488,,
20-11-2019,44,Product 44,Category 3,TSSOS,28,513,,
20-11-2019,34,Product 34,Category 3,TSSCC,19,562,,
20-11-2019,39,Product 39,Category 3,TSSML,8,656,,
20-11-2019,37,Product 37,Category 3,TSSML,9,566,,
20-11-2019,108,Product 108,Category 8,TSSOS,10,459,,
20-11-2019,33,Product 33,Category 3,TSSCC,7,570,,
20-11-2019,74,Product 74,Category 6,TSSHT,10,849,,
20-11-2019,71,Product 71,Category 6,TSSCC,11,826,,
20-11-2019,42,Product 42,Category 3,TSSMK,11,554,,
20-11-2019,65,Product 65,Category 5,TSSML,32,1684,,
20-11-2019,93,Product 93,Category 8,TSSDD,31,552,,
20-11-2019,100,Product 100,Category 8,TSSHT,39,684,,
20-11-2019,101,Product 101,Category 8,TSSML,5,479,,
